十四寒,釋之結襪，子夏更冠
十四寒,直言唐介，雅量劉寬
十四寒,捋須何典，捉鼻謝安
十四寒,張華龍鮓，閔貢豬肝
十四寒,淵材五恨，郭奕三嘆
十四寒,弘景作相，延祖棄官
十四寒,二疏供帳，四皓衣冠
十四寒,曼卿豪飲，廉頗雄餐
十四寒,長康三絕，元方二難
十四寒,曾辭溫飽，城忍飢寒
十四寒,買臣懷綬，逄萌掛冠
十四寒,循良伏湛，儒雅兒寬
十四寒,歐母畫荻，柳母和丸
十四寒,韓屏題葉，燕姞夢蘭
十四寒,漂母進食，浣婦分餐
十五刪,令威華表，杜宇西山
十五刪,範增舉玦，羊祜探環
十五刪,沈昭狂瘦，馮道痴頑
十五刪,陳蕃下榻，郅惲拒關
十五刪,雪夜擒蔡，燈夕平蠻
十五刪,郭家金穴，鄧氏銅山
十五刪,比幹受策，楊寶掌環
十五刪,晏嬰能儉，蘇軾為慳
十五刪,堂開洛水，社結香山
十五刪,臘花齊放，春桂同攀
下卷一 先,飛鳧葉令，駕鶴緱仙
下卷一 先,劉晨採葯，茂叔觀蓮
下卷一 先,陽公麾日，武乙射天
下卷一 先,唐宗三鑒，劉寵一錢
下卷一 先,叔武守國，李牧備邊
下卷一 先,少翁致鬼，欒大求仙
下卷一 先,彧臣曹操，猛相苻堅
下卷一 先,漢家三傑，晉室七賢
下卷一 先,居易識字，童烏預玄
下卷一 先,黃琬對日，秦宓論天
下卷一 先,元龍湖海，司馬山川
下卷一 先,操誅呂布，臏殺龐涓
下卷一 先,羽救巨鹿，準策澶淵
下卷一 先,應融丸葯，閻敞還錢
下卷一 先,範居讓誰，吳飲貪泉
下卷一 先,薛逢羸馬，劉勝寒蟬
下卷一 先,捉刀曹操，拂矢賈堅
下卷一 先,晦肯負國，質願親賢
下卷一 先,羅友逢鬼，潘谷稱仙
下卷一 先,茂弘綀服，子敬青氈
下卷一 先,王奇雁字，韓浦鸞箋
下卷一 先,安之畫地，德裕籌邊
下卷一 先,平原十日，蘇章二天
下卷一 先,徐勉風月，棄疾雲煙
下卷一 先,舜欽鬥酒，法主蒲韉
下卷一 先,繞朝贈策，苻鹵投鞭
下卷一 先,豫讓吞炭，蘇武餐氈
下卷一 先,金台招士，玉署貯賢
下卷一 先,宋臣宗澤，漢使張騫
下卷一 先,胡姬人種，名妓書仙
下卷二 蕭,藤王蛺蝶，摩詰芭蕉
下卷二 蕭,卻衣師道，投筆班超
下卷二 蕭,馮官五代，季相三朝
下卷二 蕭,劉蕡下第，盧肇奪標
下卷二 蕭,陵甘降虜，蠋恥臣昭
下卷二 蕭,隆貧曬腹，潛懶折腰
下卷二 蕭,韋綬蜀錦，元載鮫綃
下卷二 蕭,捧檄毛義，絕裾溫嶠
下卷二 蕭,鄭虔貯柿，懷素種蕉
下卷二 蕭,延祖鶴立，茂弘龍超
下卷二 蕭,懸魚羊續，留犢時苗
下卷二 蕭,貴妃捧硯，弄玉吹簫
下卷三 餚,欒巴救火，許遜除蛟
下卷三 餚,詩窮五際，易布三爻
下卷三 餚,清時安石，奇計居鄛
下卷三 餚,湖循鶯脰，泉訪虎跑
下卷三 餚,近遊束皙，詭術屍佼
下卷三 餚,翱狂晞發，嵇懶轉跑
下卷三 餚,西溪晏詠，北隴孔嘲
下卷三 餚,民皆字鄭，羌願姓包
下卷三 餚,騎鵬沈晦，射鴨孟郊
下卷三 餚,戴顒鼓吹，賈島推敲
下卷四 豪,禹承虞舜，說相殷高
下卷四 豪,韓侯敝袴，張祿綈袍
下卷四 豪,相如題柱，韓愈焚膏
下卷四 豪,捐生紀信，爭死孔褒
下卷四 豪,孔璋文伯，夢得詩豪
下卷四 豪,馬援矍鑠，巢父清高
下卷四 豪,伯倫雞肋，超宗鳳毛
下卷四 豪,服虔賃作，車胤重勞
下卷四 豪,張儀折竹，人末燃蒿
下卷四 豪,賀循冰玉，公瑾醇醪
下卷四 豪,龐公休暢，劉子高操
下卷四 豪,季札掛劍，呂虔贈刀
下卷四 豪,來護卓犖，梁竦矜高
下卷四 豪,壯心處仲，操行陳陶
下卷四 豪,字荊爽邁，孝伯清操
下卷四 豪,李訂六逸，石與三豪
下卷四 豪,鄭弘還箭，元興成刀
下卷四 豪,劉殷七業，何點三高
下卷五 歌,二使入蜀，五老遊河
下卷五 歌,孫登坐嘯，譚峭行歌
下卷五 歌,漢王封齒，齊主烹阿
下卷五 歌,丁蘭刻木，王質爛柯
下卷五 歌,霍光忠厚，黃霸寬和
下卷五 歌,桓譚非讖，王商止訛
下卷五 歌,隱翁龔勝，刺客荊軻
下卷五 歌,老人結草，餓夫倒戈
下卷五 歌,奕宛李訥，碑賺孫何
下卷五 歌,子猷嘯詠，斯立吟喔
下卷五 歌,奕世貂珥，閭裏鳴珂
下卷五 歌,曇輟絲竹，裒廢蓼莪
下卷五 歌,箕陳五福，華祝三多
下卷六 麻,萬石齊氏，三戟崔家
下卷六 麻,退之驅鱷，叔敖埋蛇
下卷六 麻,虞詡易服，道濟量沙
下卷六 麻,伋辭饋肉，瓊卻餉瓜
下卷六 麻,祭遵俎豆，柴紹琵琶
下卷六 麻,法常評酒，鴻漸論茶
下卷六 麻,陶怡松菊，田樂煙霞
下卷六 麻,孟鄴九穗，鄭珏一麻
下卷六 麻,顏回練馬，樂廣杯蛇
下卷六 麻,羅珦持節，王播籠紗
下卷六 麻,能言李泌，敢諫香車
下卷六 麻,韓愈闢佛，傅奕除邪
下卷六 麻,春藏足垢，邕嗜瘡痂
下卷六 麻,薛箋成彩，江筆生花
下卷六 麻,班昭漢史，蔡琰胡笳
下卷六 麻,鳳凰律呂，鸚鵡琵琶
下卷六 麻,渡傳桃葉，村名杏花
下卷七 陽,君起盤古，人使亞當
下卷七 陽,明皇化萼，靈運池塘
下卷七 陽,神威翼德，義勇雲長
下卷七 陽,羿雄射日，衍憤飛霜
下卷七 陽,王祥求鯉，叔向埋羊
下卷七 陽,亮方管樂，勒比高光
下卷七 陽,世南書監，晁錯智囊
下卷七 陽,昌囚羑裏，收遁首陽
下卷七 陽,軾攻正叔，浚沮李綱
下卷七 陽,降金劉豫，順虜邦昌
下卷七 陽,瑜燒赤壁，軾謫黃岡
下卷七 陽,馬融絳帳，李賀錦囊
下卷七 陽,曇遷營葬，脂習臨喪
下卷七 陽,仁裕詩窖，劉式墨庄
下卷七 陽,劉琨嘯月，伯奇履霜
下卷七 陽,塞翁失馬，臧谷亡羊
下卷七 陽,寇公枯竹，召伯甘棠
下卷七 陽,匡衡鑿壁，孫敬懸梁
下卷七 陽,衣蘆閔損，扇枕黃香
下卷七 陽,嬰扶趙武，籍殺懷王
下卷七 陽,魏征嫵媚，阮籍猖狂
下卷七 陽,雕龍劉勰，愍驥應瑒
下卷七 陽,御車泰豆，習射紀昌
下卷七 陽,異人彥博，男子天祥
下卷七 陽,忠貞古弼，奇節任棠
下卷七 陽,何晏談易，郭象註庄
下卷七 陽,臥遊宗子，坐隱王郎
下卷七 陽,盜酒畢卓，割肉東方
下卷七 陽,李膺破柱，衛瓘撫床
下卷七 陽,營軍細柳，校獵長楊
下卷七 陽,忠武具奠，德玉居喪
下卷七 陽,敖曹雄異，元發疏狂
下卷七 陽,寇卻列簿，呂置夾囊
下卷七 陽,彥升白簡，元魯青箱
下卷七 陽,孔融了了，黃憲汪汪
下卷七 陽,僧岩不測，趙壹非常
下卷七 陽,沈思好客，顏駟為郎
下卷七 陽,申屠松屋，魏野草堂
